timestamp(ms),OmegaX,OmegaY,OmegaZ,AngleError,TrqX,TrqY,TrqZ,QuatW,QuatX,QuatY,QuatZ,ADCS_Mode,Tgt_I_X,Tgt_I_Y,Tgt_I_Z,Act_I_X,Act_I_Y,Act_I_Z,PWM_X,PWM_Y,PWM_Z,
"1770621203,086","-0,165552","-0,425582","-0,187992","102,42","0,000002","0","0,000002","0,6265","-0,108","0,2205","0,7398","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,101","-0,165069","-0,425769","-0,187985","102,26","0,000002","0","0,000002","0,6275","-0,1072","0,2184","0,7396","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,118","-0,164586","-0,425955","-0,187978","102,1","0,000002","0","0,000002","0,6286","-0,1063","0,2164","0,7394","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,126","-0,164103","-0,426141","-0,187971","101,95","0,000002","0","0,000002","0,6297","-0,1054","0,2143","0,7392","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,134","-0,163619","-0,426326","-0,187964","101,79","0,000002","0","0,000002","0,6307","-0,1046","0,2123","0,739","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,145","-0,163135","-0,42651","-0,187957","101,63","0,000002","0","0,000002","0,6318","-0,1037","0,2103","0,7388","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,157","-0,162651","-0,426694","-0,18795","101,48","0,000002","0","0,000002","0,6329","-0,1029","0,2082","0,7386","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,169","-0,162167","-0,426877","-0,187943","101,32","0,000002","0","0,000002","0,6339","-0,102","0,2062","0,7384","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,182","-0,161683","-0,42706","-0,187936","101,17","0,000002","0","0,000002","0,635","-0,1011","0,2041","0,7382","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,195","-0,161198","-0,427242","-0,187929","101,01","0,000002","0","0,000002","0,636","-0,1003","0,2021","0,738","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,203","-0,160714","-0,427424","-0,187922","100,85","0,000002","0","0,000002","0,6371","-0,0994","0,2","0,7378","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,214","-0,160229","-0,427605","-0,187915","100,7","0,000002","0","0,000002","0,6381","-0,0985","0,198","0,7375","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,226","-0,159744","-0,427786","-0,187908","100,55","0,000002","0","0,000002","0,6391","-0,0976","0,1959","0,7373","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,241","-0,159258","-0,427966","-0,187901","100,39","0,000002","0","0,000002","0,6402","-0,0967","0,1939","0,7371","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,254","-0,158773","-0,428145","-0,187894","100,24","0,000002","0","0,000002","0,6412","-0,0958","0,1918","0,7368","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,266","-0,158287","-0,428324","-0,187888","100,09","0,000002","0","0,000002","0,6422","-0,095","0,1898","0,7366","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,281","-0,157801","-0,428502","-0,187881","99,93","0,000002","0","0,000002","0,6432","-0,0941","0,1877","0,7363","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,293","-0,157315","-0,42868","-0,187874","99,78","0,000002","0","0,000002","0,6443","-0,0932","0,1857","0,7361","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,304","-0,156829","-0,428857","-0,187867","99,63","0,000002","0","0,000002","0,6453","-0,0923","0,1836","0,7358","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,316","-0,156343","-0,429034","-0,18786","99,48","0,000002","0","0,000002","0,6463","-0,0914","0,1816","0,7355","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,328","-0,155856","-0,42921","-0,187853","99,33","0,000002","0","0,000002","0,6473","-0,0905","0,1795","0,7353","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,339","-0,155369","-0,429385","-0,187846","99,17","0,000002","0","0,000002","0,6483","-0,0896","0,1775","0,735","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,352","-0,154883","-0,42956","-0,187839","99,02","0,000002","0","0,000002","0,6493","-0,0887","0,1754","0,7347","1","-0,2","0,2","0,2","-0,2","0,2","0,2","-50","50","50",
"1770621203,365","-0,154395","-0,429735","-0,187833","98,87","0,000002","0","0,000002","0,6503","-0,0877","0,1734","0,7344","1","-0,2","0,1976","0,2","-0,2","0,1976","0,2","-50","49,39","50",
"1770621203,375","-0,153908","-0,429909","-0,187826","98,72","0,000002","0","0,000002","0,6513","-0,0868","0,1714","0,7341","1","-0,2","0,1951","0,2","-0,2","0,1951","0,2","-50","48,77","50",
"1770621203,387","-0,153421","-0,430082","-0,187819","98,57","0,000002","0","0,000002","0,6523","-0,0859","0,1693","0,7338","1","-0,2","0,1926","0,2","-0,2","0,1926","0,2","-50","48,14","50",
"1770621203,397","-0,152933","-0,430255","-0,187812","98,43","0,000002","0","0,000002","0,6533","-0,085","0,1673","0,7335","1","-0,2","0,1901","0,2","-0,2","0,1901","0,2","-50","47,51","50",
"1770621203,411","-0,152445","-0,430427","-0,187805","98,28","0,000002","0","0,000002","0,6542","-0,0841","0,1652","0,7332","1","-0,2","0,1875","0,2","-0,2","0,1875","0,2","-50","46,89","50",
"1770621203,42","-0,151957","-0,430598","-0,187799","98,13","0,000002","0","0,000002","0,6552","-0,0831","0,1632","0,7329","1","-0,2","0,185","0,2","-0,2","0,185","0,2","-50","46,26","50",
"1770621203,432","-0,151469","-0,430769","-0,187792","97,98","0,000002","0","0,000002","0,6562","-0,0822","0,1611","0,7326","1","-0,2","0,1825","0,2","-0,2","0,1825","0,2","-50","45,64","50",
"1770621203,442","-0,150981","-0,43094","-0,187785","97,83","0,000002","0","0,000002","0,6572","-0,0813","0,1591","0,7323","1","-0,2","0,18","0,2","-0,2","0,18","0,2","-50","45,01","50",
"1770621203,455","-0,150492","-0,43111","-0,187779","97,69","0,000002","0","0,000002","0,6581","-0,0803","0,157","0,732","1","-0,2","0,1776","0,2","-0,2","0,1776","0,2","-50","44,39","50",
"1770621203,465","-0,150004","-0,431279","-0,187772","97,54","0,000002","0","0,000002","0,6591","-0,0794","0,155","0,7316","1","-0,2","0,1751","0,2","-0,2","0,1751","0,2","-50","43,76","50",
"1770621203,476","-0,149515","-0,431448","-0,187766","97,39","0,000002","0","0,000002","0,66","-0,0785","0,1529","0,7313","1","-0,2","0,1726","0,2","-0,2","0,1726","0,2","-50","43,14","50",
"1770621203,487","-0,149026","-0,431616","-0,187759","97,25","0,000002","0","0,000002","0,661","-0,0775","0,1509","0,731","1","-0,2","0,1701","0,2","-0,2","0,1701","0,2","-50","42,52","50",
"1770621203,499","-0,148537","-0,431784","-0,187752","97,1","0,000002","0","0,000002","0,662","-0,0766","0,1489","0,7306","1","-0,2","0,1676","0,2","-0,2","0,1676","0,2","-50","41,89","50",
"1770621203,51","-0,148048","-0,431951","-0,187746","96,96","0,000002","0","0,000002","0,6629","-0,0756","0,1468","0,7303","1","-0,2","0,1651","0,2","-0,2","0,1651","0,2","-50","41,27","50",
"1770621203,522","-0,147558","-0,432118","-0,187739","96,81","0,000002","0","0,000002","0,6639","-0,0747","0,1448","0,7299","1","-0,2","0,1626","0,2","-0,2","0,1626","0,2","-50","40,65","50",
"1770621203,534","-0,147068","-0,432284","-0,187733","96,67","0,000002","0","0,000002","0,6648","-0,0737","0,1427","0,7296","1","-0,2","0,1601","0,2","-0,2","0,1601","0,2","-50","40,03","50",
"1770621203,546","-0,146579","-0,432449","-0,187726","96,52","0,000002","0","0,000002","0,6657","-0,0728","0,1407","0,7292","1","-0,2","0,1576","0,2","-0,2","0,1576","0,2","-50","39,41","50",
"1770621203,557","-0,146089","-0,432614","-0,18772","96,38","0,000002","0","0,000002","0,6667","-0,0718","0,1386","0,7288","1","-0,2","0,1552","0,2","-0,2","0,1552","0,2","-50","38,79","50",
"1770621203,566","-0,145598","-0,432778","-0,187713","96,24","0,000002","0","0,000002","0,6676","-0,0709","0,1366","0,7285","1","-0,2","0,1527","0,2","-0,2","0,1527","0,2","-50","38,17","50",
"1770621203,577","-0,145108","-0,432942","-0,187707","96,09","0,000002","0","0,000002","0,6685","-0,0699","0,1346","0,7281","1","-0,2","0,1502","0,2","-0,2","0,1502","0,2","-50","37,55","50",
"1770621203,589","-0,144618","-0,433105","-0,1877","95,95","0,000002","0","0,000002","0,6694","-0,0689","0,1325","0,7277","1","-0,2","0,1477","0,2","-0,2","0,1477","0,2","-50","36,93","50",
"1770621203,6","-0,144127","-0,433268","-0,187694","95,81","0,000002","0","0,000002","0,6704","-0,068","0,1305","0,7273","1","-0,2","0,1453","0,2","-0,2","0,1453","0,2","-50","36,32","50",
"1770621203,61","-0,143636","-0,43343","-0,187688","95,67","0,000002","0","0,000002","0,6713","-0,067","0,1284","0,7269","1","-0,2","0,1428","0,2","-0,2","0,1428","0,2","-50","35,7","50",
"1770621203,622","-0,143145","-0,433591","-0,187681","95,53","0,000002","0","0,000002","0,6722","-0,066","0,1264","0,7265","1","-0,2","0,1403","0,2","-0,2","0,1403","0,2","-50","35,08","50",
"1770621203,634","-0,142654","-0,433752","-0,187675","95,39","0,000002","0","0,000002","0,6731","-0,065","0,1244","0,7261","1","-0,2","0,1379","0,2","-0,2","0,1379","0,2","-50","34,47","50",
"1770621203,646","-0,142163","-0,433913","-0,187669","95,25","0,000002","0","0,000002","0,674","-0,0641","0,1223","0,7257","1","-0,2","0,1354","0,2","-0,2","0,1354","0,2","-50","33,85","50",
"1770621203,657","-0,141672","-0,434072","-0,187662","95,11","0,000002","0","0,000002","0,6749","-0,0631","0,1203","0,7253","1","-0,2","0,133","0,2","-0,2","0,133","0,2","-50","33,24","50",
"1770621203,67","-0,14118","-0,434232","-0,187656","94,97","0,000002","0","0,000002","0,6758","-0,0621","0,1182","0,7249","1","-0,2","0,1305","0,2","-0,2","0,1305","0,2","-50","32,63","50",
"1770621203,68","-0,140688","-0,43439","-0,18765","94,83","0,000002","0","0,000002","0,6767","-0,0611","0,1162","0,7245","1","-0,2","0,1281","0,2","-0,2","0,1281","0,2","-50","32,01","50",
"1770621203,692","-0,140196","-0,434549","-0,187643","94,69","0,000002","0","0,000002","0,6776","-0,0601","0,1142","0,7241","1","-0,2","0,1256","0,2","-0,2","0,1256","0,2","-50","31,4","50",
"1770621203,703","-0,139704","-0,434706","-0,187637","94,56","0,000002","0","0,000002","0,6784","-0,0591","0,1121","0,7236","1","-0,2","0,1232","0,2","-0,2","0,1232","0,2","-50","30,79","50",
"1770621203,714","-0,139212","-0,434863","-0,187631","94,42","0,000002","0","0,000002","0,6793","-0,0581","0,1101","0,7232","1","-0,2","0,1207","0,2","-0,2","0,1207","0,2","-50","30,18","50",
"1770621203,726","-0,13872","-0,43502","-0,187625","94,28","0,000002","0","0,000002","0,6802","-0,0571","0,1081","0,7228","1","-0,2","0,1183","0,2","-0,2","0,1183","0,2","-50","29,57","50",
"1770621203,738","-0,138227","-0,435175","-0,187618","94,14","0,000002","0","0,000002","0,6811","-0,0561","0,106","0,7223","1","-0,2","0,1159","0,2","-0,2","0,1159","0,2","-50","28,97","50",
"1770621203,748","-0,137734","-0,435331","-0,187612","94,01","0,000002","0","0,000002","0,6819","-0,0551","0,104","0,7219","1","-0,2","0,1134","0,2","-0,2","0,1134","0,2","-50","28,36","50",
"1770621203,76","-0,137242","-0,435485","-0,187606","93,87","0,000002","0","0,000002","0,6828","-0,0541","0,102","0,7214","1","-0,2","0,111","0,2","-0,2","0,111","0,2","-50","27,75","50",
"1770621203,772","-0,136749","-0,43564","-0,1876","93,74","0,000002","0","0,000002","0,6837","-0,0531","0,0999","0,721","1","-0,2","0,1086","0,2","-0,2","0,1086","0,2","-50","27,15","50",
"1770621203,784","-0,136255","-0,435793","-0,187593","93,6","0,000002","0","0,000002","0,6845","-0,0521","0,0979","0,7205","1","-0,2","0,1062","0,2","-0,2","0,1062","0,2","-50","26,54","50",
"1770621203,795","-0,135762","-0,435946","-0,187587","93,47","0,000002","0","0,000002","0,6854","-0,0511","0,0959","0,72","1","-0,2","0,1038","0,2","-0,2","0,1038","0,2","-50","25,94","50",
"1770621203,811","-0,135269","-0,436099","-0,187581","93,34","0,000002","0","0,000002","0,6862","-0,0501","0,0938","0,7196","1","-0,2","0,1013","0,2","-0,2","0,1013","0,2","-50","25,34","50",
"1770621203,815","-0,134775","-0,436251","-0,187575","93,2","0,000002","0","0,000002","0,6871","-0,0491","0,0918","0,7191","1","-0,2","0,0989","0,2","-0,2","0,0989","0,2","-50","24,74","50",
"1770621203,827","-0,134281","-0,436402","-0,187569","93,07","0,000002","0","0,000002","0,6879","-0,048","0,0898","0,7186","1","-0,2","0,0965","0,2","-0,2","0,0965","0,2","-50","24,13","50",
"1770621203,841","-0,133787","-0,436553","-0,187563","92,94","0,000002","0","0,000002","0,6887","-0,047","0,0878","0,7181","1","-0,2","0,0941","0,2","-0,2","0,0941","0,2","-50","23,54","50",
"1770621203,851","-0,133293","-0,436703","-0,187557","92,81","0,000002","0","0,000002","0,6896","-0,046","0,0857","0,7177","1","-0,2","0,0917","0,2","-0,2","0,0917","0,2","-50","22,94","50",
"1770621203,864","-0,132799","-0,436853","-0,18755","92,68","0,000002","0","0,000002","0,6904","-0,045","0,0837","0,7172","1","-0,2","0,0894","0,2","-0,2","0,0894","0,2","-50","22,34","50",
"1770621203,875","-0,132305","-0,437002","-0,187544","92,55","0,000002","0","0,000002","0,6912","-0,0439","0,0817","0,7167","1","-0,2","0,087","0,2","-0,2","0,087","0,2","-50","21,74","50",
"1770621203,89","-0,13181","-0,43715","-0,187538","92,42","0,000002","0","0,000002","0,692","-0,0429","0,0796","0,7162","1","-0,2","0,0846","0,2","-0,2","0,0846","0,2","-50","21,15","50",
"1770621203,902","-0,131316","-0,437298","-0,187532","92,29","0,000002","0","0,000002","0,6929","-0,0419","0,0776","0,7157","1","-0,2","0,0822","0,2","-0,2","0,0822","0,2","-50","20,55","50",
"1770621203,914","-0,130821","-0,437446","-0,187526","92,16","0,000002","0","0,000002","0,6937","-0,0408","0,0756","0,7152","1","-0,2","0,0798","0,2","-0,2","0,0798","0,2","-50","19,96","50",
"1770621203,925","-0,130326","-0,437593","-0,18752","92,03","0,000002","0","0,000002","0,6945","-0,0398","0,0736","0,7146","1","-0,2","0,0775","0,2","-0,2","0,0775","0,2","-50","19,37","50",
"1770621203,937","-0,129831","-0,437739","-0,187514","91,9","0,000002","0","0,000002","0,6953","-0,0387","0,0716","0,7141","1","-0,2","0,0751","0,2","-0,2","0,0751","0,2","-50","18,78","50",
"1770621203,949","-0,129336","-0,437885","-0,187508","91,77","0,000002","0","0,000002","0,6961","-0,0377","0,0695","0,7136","1","-0,2","0,0728","0,2","-0,2","0,0728","0,2","-50","18,19","50",
"1770621203,961","-0,12884","-0,43803","-0,187502","91,65","0,000002","0","0,000002","0,6969","-0,0366","0,0675","0,7131","1","-0,2","0,0704","0,2","-0,2","0,0704","0,2","-50","17,6","50",
"1770621203,972","-0,128345","-0,438174","-0,187496","91,52","0,000002","0","0,000002","0,6977","-0,0356","0,0655","0,7125","1","-0,2","0,0681","0,2","-0,2","0,0681","0,2","-50","17,02","50",
"1770621203,985","-0,127849","-0,438319","-0,18749","91,39","0,000002","0","0,000002","0,6984","-0,0345","0,0635","0,712","1","-0,2","0,0657","0,2","-0,2","0,0657","0,2","-50","16,43","50",
"1770621203,997","-0,127353","-0,438462","-0,187484","91,27","0,000002","0","0,000002","0,6992","-0,0335","0,0615","0,7115","1","-0,2","0,0634","0,2","-0,2","0,0634","0,2","-50","15,85","50",
"1770621204,009","-0,126857","-0,438605","-0,187478","91,14","0,000002","0","0,000002","0,7","-0,0324","0,0594","0,7109","1","-0,2","0,061","0,2","-0,2","0,061","0,2","-50","15,26","50",
"1770621204,019","-0,126361","-0,438747","-0,187472","91,02","0,000002","0","0,000002","0,7008","-0,0314","0,0574","0,7104","1","-0,2","0,0587","0,2","-0,2","0,0587","0,2","-50","14,68","50",
"1770621204,03","-0,125865","-0,438889","-0,187466","90,9","0,000002","0","0,000002","0,7016","-0,0303","0,0554","0,7098","1","-0,2","0,0564","0,2","-0,2","0,0564","0,2","-50","14,1","50",
"1770621204,045","-0,125369","-0,43903","-0,187459","90,77","0,000002","0","0,000002","0,7023","-0,0292","0,0534","0,7093","1","-0,2","0,0541","0,2","-0,2","0,0541","0,2","-50","13,52","50",
"1770621204,052","-0,124872","-0,439171","-0,187453","90,65","0,000002","0","0,000002","0,7031","-0,0282","0,0514","0,7087","1","-0,2","0,0518","0,2","-0,2","0,0518","0,2","-50","12,94","50",
"1770621204,064","-0,124375","-0,439311","-0,187447","90,53","0,000002","0","0,000002","0,7038","-0,0271","0,0494","0,7081","1","-0,2","0,0495","0,2","-0,2","0,0495","0,2","-50","12,37","50",
"1770621204,074","-0,123879","-0,43945","-0,187441","90,41","0,000002","0","0,000002","0,7046","-0,026","0,0474","0,7076","1","-0,2","0,0472","0,2","-0,2","0,0472","0,2","-50","11,79","50",
"1770621204,087","-0,123382","-0,439589","-0,187435","90,29","0,000002","0","0,000002","0,7053","-0,025","0,0453","0,707","1","-0,2","0,0449","0,2","-0,2","0,0449","0,2","-50","11,22","50",
"1770621204,098","-0,122885","-0,439728","-0,187429","90,17","0,000002","0","0,000002","0,7061","-0,0239","0,0433","0,7064","1","-0,2","0,0426","0,2","-0,2","0,0426","0,2","-50","10,65","50",
"1770621204,111","-0,122387","-0,439866","-0,187423","90,05","0,000002","0","0,000002","0,7068","-0,0228","0,0413","0,7058","1","-0,2","0,0403","0,2","-0,2","0,0403","0,2","-50","10,07","50",
"1770621204,123","-0,12189","-0,440003","-0,187417","89,93","0,000002","0","0,000002","0,7076","-0,0217","0,0393","0,7052","1","-0,2","0,038","0,2","-0,2","0,038","0,2","-50","9,51","50",
"1770621204,134","-0,121393","-0,440139","-0,187411","89,81","0,000002","0","0,000002","0,7083","-0,0206","0,0373","0,7046","1","-0,2","0,0357","0,2","-0,2","0,0357","0,2","-50","8,94","50",
"1770621204,145","-0,120895","-0,440276","-0,187405","89,69","0,000002","0","0,000002","0,709","-0,0195","0,0353","0,704","1","-0,2","0,0335","0,2","-0,2","0,0335","0,2","-50","8,37","50",
"1770621204,157","-0,120397","-0,440411","-0,187399","89,57","0,000002","0","0,000002","0,7097","-0,0185","0,0333","0,7034","1","-0,2","0,0312","0,2","-0,2","0,0312","0,2","-50","7,81","50",
"1770621204,169","-0,119899","-0,440546","-0,187393","89,45","0,000002","0","0,000002","0,7105","-0,0174","0,0313","0,7028","1","-0,2","0,029","0,2","-0,2","0,029","0,2","-50","7,24","50",
"1770621204,184","-0,119401","-0,44068","-0,187387","89,34","0,000002","0","0,000002","0,7112","-0,0163","0,0293","0,7022","1","-0,2","0,0267","0,2","-0,2","0,0267","0,2","-50","6,68","50",
"1770621204,197","-0,118903","-0,440814","-0,187381","89,22","0,000002","0","0,000002","0,7119","-0,0152","0,0273","0,7016","1","-0,2","0,0245","0,2","-0,2","0,0245","0,2","-50","6,12","50",
"1770621204,207","-0,118405","-0,440948","-0,187376","89,11","0,000002","0","0,000002","0,7126","-0,0141","0,0253","0,701","1","-0,2","0,0222","0,2","-0,2","0,0222","0,2","-50","5,56","50",
"1770621204,219","-0,117906","-0,44108","-0,18737","88,99","0,000002","0","0,000002","0,7133","-0,013","0,0233","0,7004","1","-0,2","0,02","0,2","-0,2","0,02","0,2","-50","5","50",
"1770621204,23","-0,117408","-0,441212","-0,187364","88,88","0,000002","0","0,000002","0,714","-0,0119","0,0213","0,6997","1","-0,2","0,0178","0,2","-0,2","0,0178","0,2","-50","4,45","50",
"1770621204,242","-0,116909","-0,441344","-0,187358","88,76","0,000002","0","0,000002","0,7147","-0,0108","0,0193","0,6991","1","-0,2","0,0156","0,2","-0,2","0,0156","0,2","-50","3,9","50",
"1770621204,254","-0,11641","-0,441475","-0,187352","88,65","0,000002","0","0,000002","0,7154","-0,0097","0,0173","0,6985","1","-0,2","0,0134","0,2","-0,2","0,0134","0,2","-50","3,34","50",
"1770621204,264","-0,115911","-0,441605","-0,187346","88,54","0,000002","0","0,000002","0,7161","-0,0085","0,0153","0,6978","1","-0,2","0,0112","0,2","-0,2","0,0112","0,2","-50","2,79","50",
"1770621204,275","-0,115412","-0,441735","-0,18734","88,43","0,000002","0","0,000002","0,7167","-0,0074","0,0133","0,6972","1","-0,2","0,009","0,2","-0,2","0,009","0,2","-50","2,24","50",
